x,y,count,cluster_id
162,108,1,35
162,109,1,35
162,112,6,35
162,119,5,35
162,120,2,35
162,121,17,35
162,123,1,35
162,126,9,35
162,127,4,35
162,128,8,35
162,129,360,35
162,130,10,35
162,131,54,35
162,132,237,35
162,133,1,35
162,134,47,35
162,135,4,35
162,136,5,35
162,137,7,35
162,138,2,35
162,139,9,35
162,144,3,35
162,145,1,35
162,151,7,26
162,157,1,27
162,158,6,27
162,159,16,27
162,160,9,27
162,167,2,27
162,168,1,27
162,171,2,27
162,172,8,27
162,173,2,27
162,176,3,27
162,177,10,27
162,178,255,27
162,179,162,27
162,180,8,27
162,188,1,-1
162,197,5,3
162,198,8,3
162,199,1,3
163,8,1,-1
163,9,30,35
163,10,20,35
163,11,17,35
163,12,10,35
163,13,32,35
163,14,11,35
163,15,11,35
163,16,6,35
163,17,68,35
163,18,1,35
163,19,1,35
163,20,20,35
163,21,42,35
163,22,9,35
163,23,66,35
163,24,432,35
163,25,236,35
163,26,29,35
163,27,40,35
163,28,37,35
163,29,294,35
163,30,233,35
163,31,204,35
163,32,994,35
163,33,110,35
163,34,33,35
163,35,86,35
163,36,277,35
163,37,91,35
163,38,286,35
163,39,150,35
163,40,146,35
163,41,1177,35
163,42,90,35
163,43,159,35
163,44,70,35
163,45,53,35
163,46,276,35
163,47,21,35
163,48,68,35
163,49,105,35
163,50,381,35
163,51,348,35
163,52,228,35
163,53,299,35
163,54,325,35
163,55,618,35
163,56,389,35
163,57,250,35
163,58,223,35
163,59,390,35
163,60,489,35
163,61,859,35
163,62,663,35
163,63,353,35
163,64,831,35
163,65,380,35
163,66,59,35
163,67,280,35
163,68,108,35
163,69,245,35
163,70,423,35
163,71,159,35
163,72,58,35
163,73,148,35
163,74,387,35
163,75,614,35
163,76,201,35
163,77,87,35
163,78,363,35
163,79,623,35
163,80,839,35
163,81,763,35
163,82,302,35
163,83,428,35
163,84,1074,35
163,85,519,35
163,86,190,35
163,87,290,35
163,88,1423,35
163,89,640,35
163,90,66,35
163,91,71,35
163,92,85,35
163,93,690,35
163,94,241,35
163,95,61,35
163,96,39,35
163,97,22,35
163,98,38,35
163,99,100,35
163,100,95,35
163,101,63,35
163,102,81,35
163,103,375,35
163,104,380,35
163,105,167,35
163,106,374,35
163,107,148,35
163,108,75,35
163,109,7,35
163,110,1,35
163,111,2,35
163,112,1,-1
163,113,6,-1
163,114,1,-1
163,117,1,-1
163,118,1,-1
163,120,1,35
163,121,7,35
163,122,2,35
163,123,9,35
163,124,5,35
163,125,28,35
163,126,86,35
163,127,64,35
163,128,28,35
163,129,324,35
163,130,59,35
163,131,20,35
163,132,178,35
163,133,461,35
163,134,257,35
163,135,74,35
163,136,31,35
163,137,2,35
163,138,8,35
163,139,17,35
163,141,1,-1
163,142,4,35
163,143,10,35
163,144,4,35
163,145,1,35
163,151,2,26
163,152,2,-1
163,153,1,-1
163,155,1,-1
163,159,29,27
163,160,19,27
163,161,21,27
163,162,26,27
163,163,10,27
163,169,4,27
163,170,29,27
163,171,24,27
163,172,2,27
163,173,2,27
163,174,12,27
163,175,9,27
163,176,72,27
163,177,36,27
163,178,394,27
163,179,77,27
163,180,13,27
163,189,1,-1
163,193,12,-1
163,197,1,3
164,8,10,35
164,9,5,35
164,10,2,35
164,11,33,35
164,12,8,35
164,13,49,35
164,14,25,35
164,15,18,35
164,16,8,35
164,17,17,35
164,18,13,35
164,19,15,35
164,20,69,35
164,21,32,35
164,22,20,35
164,23,59,35
164,24,133,35
164,25,43,35
164,26,9,35
164,27,2,35
164,28,2,35
164,29,19,35
164,30,15,35
164,31,60,35
164,32,256,35
164,33,346,35
164,34,8,35
164,35,4,35
164,36,145,35
164,37,178,35
164,38,201,35
164,39,155,35
164,40,167,35
164,41,445,35
164,42,264,35
164,43,459,35
164,44,189,35
164,45,13,35
164,46,170,35
164,47,10,35
164,49,24,35
164,50,122,35
164,51,222,35
164,52,87,35
164,53,83,35
164,54,153,35
164,55,126,35
164,56,84,35
164,57,27,35
164,58,101,35
164,59,241,35
164,60,150,35
164,61,643,35
164,62,926,35
164,63,871,35
164,64,31,35
164,65,75,35
164,66,47,35
164,67,39,35
164,68,364,35
164,69,79,35
164,70,202,35
164,71,81,35
164,72,37,35
164,73,271,35
164,74,354,35
164,75,242,35
164,76,435,35
164,77,32,35
164,78,587,35
164,79,517,35
164,80,209,35
164,81,472,35
164,82,73,35
164,83,181,35
164,84,41,35
164,85,53,35
164,86,313,35
164,87,94,35
164,88,237,35
164,89,464,35
164,90,31,35
164,91,9,35
164,92,32,35
164,93,1,35
164,95,13,35
164,96,4,35
164,97,7,35
164,98,7,35
164,99,4,35
164,100,12,35
164,101,16,35
164,102,24,35
164,103,14,35
164,104,148,35
164,105,131,35
164,106,239,35
164,107,363,35
164,108,115,35
164,109,70,35
164,110,34,35
164,111,1,35
164,120,1,35
164,121,2,35
164,122,11,35
164,123,374,35
164,124,70,35
164,125,11,35
164,126,110,35
164,127,72,35
164,128,121,35
164,129,32,35
164,130,23,35
164,131,246,35
164,132,267,35
164,133,246,35
164,134,223,35
164,135,23,35
164,136,48,35
164,137,29,35
164,138,14,35
164,139,10,35
164,141,2,35
164,142,4,35
164,143,13,35
164,144,129,35
164,145,165,35
164,150,1,-1
164,151,1,-1
164,156,3,-1
164,157,4,27
164,158,4,27
164,159,7,27
164,160,2,27
164,161,2,27
164,162,13,27
164,163,42,27
164,164,18,27
164,165,12,27
164,166,5,27
164,167,61,27
164,168,108,27
164,169,262,27
164,170,18,27
164,176,17,27
164,177,9,27
164,178,9,27
164,179,5,27
164,180,5,27
164,182,4,-1
164,183,1,-1
164,194,3,3
164,196,1,3
165,1,2,-1
165,7,3,35
165,8,59,35
165,9,385,35
165,10,60,35
165,11,54,35
165,12,39,35
165,13,59,35
165,14,89,35
165,15,20,35
165,16,6,35
165,17,2,35
165,18,8,35
165,19,22,35
165,20,11,35
165,21,47,35
165,22,27,35
165,23,69,35
165,24,138,35
165,25,27,35
165,26,13,35
165,27,8,35
165,28,4,35
165,29,3,35
165,30,59,35
165,31,79,35
165,32,78,35
165,33,111,35
165,34,114,35
165,35,12,35
165,36,38,35
165,37,246,35
165,38,231,35
165,39,167,35
165,40,78,35
165,41,373,35
165,42,645,35
165,43,116,35
165,44,246,35
165,45,62,35
165,46,150,35
165,47,86,35
165,48,3,35
165,49,2,35
165,50,446,35
165,51,174,35
165,52,172,35
165,53,142,35
165,54,200,35
165,55,221,35
165,56,62,35
165,57,70,35
165,58,148,35
165,59,285,35
165,60,99,35
165,61,267,35
165,62,1712,35
165,63,320,35
165,64,55,35
165,65,63,35
165,66,53,35
165,67,75,35
165,68,160,35
165,69,640,35
165,70,588,35
165,71,81,35
165,72,108,35
165,73,169,35
165,74,152,35
165,75,384,35
165,76,145,35
165,77,84,35
165,78,138,35
165,79,36,35
165,80,350,35
165,81,190,35
165,82,142,35
165,83,321,35
165,84,240,35
165,85,24,35
165,86,15,35
165,87,10,35
165,88,42,35
165,89,90,35
165,90,30,35
165,91,17,35
165,92,16,35
165,93,2,35
165,94,58,35
165,95,18,35
165,98,9,35
165,100,2,35
165,101,1,35
165,102,1,35
165,103,1,35
165,104,6,35
165,105,32,35
165,106,8,35
165,107,27,35
165,108,4,35
165,109,154,35
165,110,496,35
165,111,240,35
165,112,25,35
165,116,1,-1
165,120,1,35
165,121,2,35
165,122,24,35
165,123,143,35
165,124,51,35
165,125,15,35
165,126,37,35
165,127,34,35
165,128,2,35
165,130,423,35
165,131,31,35
165,132,50,35
165,133,7,35
165,134,7,35
165,135,33,35
165,136,9,35
165,137,6,35
165,138,112,35
165,139,44,35
165,140,49,35
165,141,73,35
165,142,200,35
165,143,24,35
165,144,26,35
165,145,218,35
165,146,245,35
165,147,1,35
165,149,1,35
165,156,3,-1
165,157,17,27
165,158,3,27
165,159,27,27
165,160,8,27
165,161,6,27
165,163,8,27
165,164,59,27
165,165,77,27
165,166,60,27
165,167,99,27
165,168,34,27
165,169,71,27
165,170,28,27
165,171,1,27
165,178,20,27
165,180,2,27
165,181,1,-1
165,194,2,3
165,195,12,3
166,1,147,35
166,2,28,35
166,4,1,35
166,5,5,35
166,6,6,35
166,7,33,35
166,8,27,35
166,9,18,35
166,10,1,35
166,11,12,35
166,12,23,35
166,13,114,35
166,14,60,35
166,15,48,35
166,16,103,35
166,17,17,35
166,18,9,35
166,19,11,35
166,20,30,35
166,21,16,35
166,22,41,35
166,23,61,35
166,24,173,35
166,25,155,35
166,26,91,35
166,27,41,35
166,28,3,35
166,29,2,35
166,30,168,35
166,31,22,35
166,32,33,35
166,33,76,35
166,34,293,35
166,35,374,35
166,36,36,35
166,37,2,35
166,38,275,35
166,39,65,35
166,40,211,35
166,41,37,35
166,42,82,35
166,43,107,35
166,44,387,35
166,45,103,35
166,46,68,35
166,47,60,35
166,48,37,35
166,49,57,35
166,50,118,35
166,51,727,35
166,52,380,35
166,53,165,35
166,54,184,35
166,55,410,35
166,56,99,35
166,57,278,35
166,58,260,35
166,59,189,35
166,60,117,35
166,61,359,35
166,62,378,35
166,63,102,35
166,64,287,35
166,65,173,35
166,66,161,35
166,67,161,35
166,68,198,35
166,69,121,35
166,70,17,35
166,71,200,35
166,72,100,35
166,73,237,35
166,74,290,35
166,75,317,35
166,76,133,35
166,77,77,35
166,78,271,35
166,79,112,35
166,80,195,35
166,81,139,35
166,82,626,35
166,83,285,35
166,84,1273,35
166,85,120,35
166,86,42,35
166,87,74,35
166,88,151,35
166,89,180,35
166,90,171,35
166,91,17,35
166,92,56,35
166,93,40,35
166,94,13,35
166,97,1,-1
166,98,11,35
166,99,1,35
166,103,2,35
166,104,2,35
166,105,54,35
166,106,106,35
166,107,52,35
166,108,45,35
166,109,32,35
166,110,4,35
166,111,8,35
166,112,39,35
166,113,36,35
166,114,57,35
166,115,23,35
166,116,11,35
166,117,26,35
166,118,10,35
166,119,8,35
166,121,20,35
166,122,82,35
166,123,290,35
166,124,116,35
166,125,220,35
166,126,178,35
166,127,11,35
166,128,8,35
166,129,28,35
166,130,39,35
166,131,69,35
166,132,9,35
166,133,1,35
166,134,3,35
166,135,38,35
166,136,13,35
166,137,13,35
166,138,137,35
166,139,1,35
166,140,5,35
166,141,6,35
166,142,7,35
166,143,3,35
166,144,30,35
166,145,117,35
166,146,350,35
166,147,61,35
166,148,91,35
166,150,1,35
166,158,11,27
166,159,20,27
166,160,41,27
166,161,85,27
166,162,30,27
166,163,5,27
166,164,7,27
166,165,3,27
166,166,29,27
166,167,10,27
166,168,5,27
166,169,2,27
166,170,18,27
166,171,132,27
166,172,13,27
166,177,1,27
166,178,5,27
166,194,7,3
167,1,7,35
167,2,17,35
167,3,10,35
167,4,9,35
167,5,30,35
167,6,35,35
167,7,9,35
167,8,6,35
167,9,6,35
167,10,13,35
167,11,120,35
167,12,35,35
167,13,75,35
167,14,5,35
167,15,39,35
167,16,18,35
167,17,1,35
167,19,2,35
167,20,6,35
167,21,27,35
167,22,35,35
167,23,16,35
167,24,107,35
167,25,251,35
167,26,78,35
167,27,33,35
167,28,7,35
167,29,2,35
167,30,14,35
167,31,47,35
167,32,78,35
167,33,260,35
167,34,552,35
167,35,32,35
167,36,95,35
167,37,24,35
167,38,3,35
167,39,17,35
167,40,44,35
167,41,21,35
167,42,221,35
167,43,21,35
167,44,247,35
167,45,333,35
167,46,64,35
167,47,65,35
167,48,46,35
167,49,38,35
167,50,7,35
167,51,565,35
167,52,142,35
167,53,133,35
167,54,159,35
167,55,570,35
167,56,161,35
167,57,236,35
167,58,322,35
167,59,246,35
167,60,86,35
167,61,73,35
167,62,226,35
167,63,19,35
167,64,37,35
167,65,34,35
167,66,23,35
167,67,71,35
167,68,14,35
167,69,29,35
167,70,77,35
167,71,141,35
167,72,410,35
167,73,451,35
167,74,229,35
167,75,262,35
167,76,128,35
167,77,28,35
167,78,155,35
167,79,149,35
167,80,3,35
167,81,95,35
167,82,257,35
167,83,53,35
167,84,260,35
167,85,171,35
167,86,19,35
167,87,12,35
167,88,38,35
167,89,138,35
167,90,245,35
167,91,106,35
167,92,10,35
167,93,1,35
167,94,2,-1
167,95,341,-1
167,96,1,-1
167,98,6,35
167,99,29,35
167,100,9,35
167,103,7,35
167,104,5,35
167,105,27,35
167,106,23,35
167,107,8,35
167,108,17,35
167,109,186,35
167,110,31,35
167,111,28,35
167,112,23,35
167,113,35,35
167,114,41,35
167,115,52,35
167,116,18,35
167,117,17,35
167,118,17,35
167,119,51,35
167,120,87,35
167,121,71,35
167,122,128,35
167,123,157,35
167,124,664,35
167,125,339,35
167,126,605,35
167,127,83,35
167,128,32,35
167,129,63,35
167,130,39,35
167,132,2,35
167,134,69,35
167,135,71,35
167,136,4,35
167,137,7,35
167,138,12,35
167,139,4,35
167,140,1,35
167,141,5,35
167,142,2,35
167,144,15,35
167,145,104,35
167,146,38,35
167,147,56,35
167,148,11,35
167,149,2,35
167,158,19,-1
167,161,7,27
167,162,24,27
167,163,6,27
167,164,14,27
167,165,14,27
167,166,9,27
167,167,20,27
167,168,5,27
167,169,5,27
167,170,16,27
167,171,51,27
167,172,11,27
167,173,21,27
167,174,3,-1
167,178,1,27
167,179,1,27
167,187,1,-1
167,189,1,-1
167,193,1,-1
167,194,3,-1
168,1,55,-1
168,2,47,35
168,3,21,35
168,4,6,35
168,5,2,-1
168,9,6,35
168,10,13,35
168,11,75,35
168,12,23,35
168,13,24,35
168,14,2,35
168,16,10,35
168,17,23,35
168,18,66,35
168,19,19,35
168,20,27,35
168,21,35,35
168,22,79,35
168,23,538,35
168,24,140,35
168,25,404,35
168,26,60,35
168,27,31,35
168,28,32,35
168,29,5,35
168,30,12,35
168,31,562,35
168,32,416,35
168,33,347,35
168,34,102,35
168,35,2,35
168,36,30,35
168,37,12,35
168,38,7,35
168,39,10,35
168,40,71,35
168,41,14,35
168,42,63,35
168,43,63,35
168,44,49,35
168,45,174,35
168,46,131,35
168,47,70,35
168,48,52,35
168,49,26,35
168,50,49,35
168,51,149,35
168,52,62,35
168,53,69,35
168,54,22,35
168,55,174,35
168,56,129,35
168,57,311,35
168,58,229,35
168,59,119,35
168,60,195,35
168,61,109,35
168,62,403,35
168,63,45,35
168,64,104,35
168,65,10,35
168,66,34,35
168,67,97,35
168,68,107,35
168,69,123,35
168,70,64,35
168,71,69,35
168,72,139,35
168,73,342,35
168,74,564,35
168,75,355,35
168,76,199,35
168,77,69,35
168,78,81,35
168,79,173,35
168,80,80,35
168,81,268,35
168,82,655,35
168,83,249,35
168,84,304,35
168,85,356,35
168,86,113,35
168,87,40,35
168,88,321,35
168,89,250,35
168,90,398,35
168,91,75,35
168,92,13,35
168,97,9,35
168,98,8,35
168,99,35,35
168,100,15,35
168,101,2,35
168,102,21,35
168,103,58,35
168,104,4,35
168,105,1,-1
168,109,2,35
168,110,1,35
168,112,1,35
168,113,4,35
168,115,4,35
168,116,3,35
168,117,15,35
168,118,16,35
168,119,16,35
168,120,2,35
168,121,1,35
168,122,84,35
168,123,269,35
168,124,452,35
168,125,483,35
168,126,157,35
168,127,130,35
168,128,51,35
168,129,23,35
168,130,5,35
168,131,1,35
168,132,1,35
168,133,10,35
168,134,238,35
168,135,75,35
168,136,2,35
168,137,86,35
168,138,7,35
168,139,1,35
168,141,1,35
168,142,1,35
168,143,3,35
168,145,12,35
168,146,3,35
168,147,1,35
168,148,17,35
168,149,27,35
168,150,28,35
168,151,7,35
168,152,5,35
168,155,1,35
168,156,11,35
168,157,24,35
168,158,4,35
168,161,5,27
168,162,26,27
168,163,8,27
168,164,8,27
168,165,7,27
168,166,2,27
168,167,5,27
168,168,6,27
168,169,13,27
168,170,105,27
168,171,13,27
168,172,10,27
168,173,7,27
168,174,13,27
168,175,104,27
168,176,4,27
168,177,1,27
168,178,6,27
168,179,1,27
168,180,4,27
168,192,1,-1
169,1,44,-1
169,8,1,35
169,9,78,35
169,10,42,35
169,11,15,35
169,12,3,35
169,15,6,35
169,16,38,35
169,17,16,35
169,18,24,35
169,19,14,35
169,20,35,35
169,21,334,35
169,22,236,35
169,23,50,35
169,24,222,35
169,25,265,35
169,26,181,35
169,27,175,35
169,28,61,35
169,29,15,35
169,30,86,35
169,31,84,35
169,32,292,35
169,33,48,35
169,34,6,35
169,35,5,35
169,36,35,35
169,37,13,35
169,38,13,35
169,39,5,35
169,40,23,35
169,41,19,35
169,42,5,35
169,43,21,35
169,44,29,35
169,45,45,35
169,46,19,35
169,47,171,35
169,48,33,35
169,49,22,35
169,50,23,35
169,52,15,35
169,53,152,35
169,54,115,35
169,55,329,35
169,56,272,35
169,57,204,35
169,58,340,35
169,59,292,35
169,60,182,35
169,61,50,35
169,62,87,35
169,63,99,35
169,64,97,35
169,65,84,35
169,66,103,35
169,67,110,35
169,68,119,35
169,69,229,35
169,70,74,35
169,71,316,35
169,72,416,35
169,73,1300,35
169,74,685,35
169,75,781,35
169,76,982,35
169,77,133,35
169,78,201,35
169,79,84,35
169,80,127,35
169,81,127,35
169,82,110,35
169,83,528,35
169,84,127,35
169,85,64,35
169,86,133,35
169,87,9,35
169,88,61,35
169,89,703,35
169,90,489,35
169,91,31,35
169,92,146,35
169,93,99,35
169,94,10,35
169,95,15,35
169,96,13,35
169,97,1,35
169,98,29,35
169,99,101,35
169,100,6,35
169,101,43,35
169,102,47,35
169,103,1,35
169,109,1,-1
169,112,3,-1
169,113,1,-1
169,114,10,35
169,115,1,35
169,116,12,35
169,117,32,35
169,118,52,35
169,119,171,35
169,120,55,35
169,121,56,35
169,122,144,35
169,123,342,35
169,124,472,35
169,125,419,35
169,126,256,35
169,127,201,35
169,128,102,35
169,129,92,35
169,130,100,35
169,131,97,35
169,132,67,35
169,133,169,35
169,134,153,35
169,135,176,35
169,136,224,35
169,137,259,35
169,140,2,-1
169,143,5,35
169,144,1,35
169,145,18,35
169,146,6,35
169,149,2,35
169,150,8,35
169,151,37,35
169,152,64,35
169,153,11,35
169,155,22,35
169,156,58,35
169,157,3,35
169,162,6,27
169,164,2,27
169,165,3,27
169,168,1,27
169,169,7,27
169,170,6,27
169,171,13,27
169,172,5,27
169,173,9,27
169,174,12,27
169,175,165,27
169,176,3,27
169,177,4,27
169,178,10,27
169,179,1,27
169,180,2,27
169,181,2,27
169,182,2,-1
169,192,6,-1
170,1,1,-1
170,8,7,35
170,9,13,35
170,10,5,35
170,11,1,35
170,13,5,35
170,14,8,35
170,15,1,35
170,16,4,35
170,17,7,35
170,18,20,35
170,19,34,35
170,20,21,35
170,21,116,35
170,22,136,35
170,23,116,35
170,24,310,35
170,25,433,35
170,26,75,35
170,27,176,35
170,28,359,35
170,29,12,35
170,30,335,35
170,31,82,35
170,32,13,35
170,33,38,35
170,34,17,35
170,35,3,35
170,36,11,35
170,37,10,35
170,38,7,35
170,39,16,35
170,40,118,35
170,41,5,35
170,42,9,35
170,43,2,35
170,44,4,35
170,45,45,35
170,46,29,35
170,47,34,35
170,48,175,35
170,49,32,35
170,50,11,35
170,51,7,35
170,52,4,35
170,53,18,35
170,54,16,35
170,55,298,35
170,56,133,35
170,57,174,35
170,58,375,35
170,59,273,35
170,60,14,35
170,61,4,35
170,62,163,35
170,63,130,35
170,64,134,35
170,65,12,35
170,66,48,35
170,67,134,35
170,68,69,35
170,69,533,35
170,70,36,35
170,71,123,35
170,72,70,35
170,73,32,35
170,74,263,35
170,75,356,35
170,76,171,35
170,77,805,35
170,78,142,35
170,79,90,35
170,80,133,35
170,81,52,35
170,82,45,35
170,83,94,35
170,84,194,35
170,85,116,35
170,86,159,35
170,87,18,35
170,88,126,35
170,89,152,35
170,90,189,35
170,91,912,35
170,92,721,35
170,93,382,35
170,94,90,35
170,95,80,35
170,96,3,35
170,97,2,35
170,98,58,35
170,99,29,35
170,100,1,35
170,101,23,35
170,102,17,35
170,107,6,-1
170,110,1,-1
170,116,5,35
170,117,19,35
170,118,19,35
170,119,25,35
170,120,145,35
170,121,621,35
170,122,521,35
170,123,663,35
170,124,74,35
170,125,26,35
170,126,37,35
170,127,10,35
170,128,9,35
170,129,3,35
170,131,1,35
170,132,29,35
170,133,35,35
170,134,52,35
170,135,12,35
170,136,79,35
170,137,2,35
170,138,1,35
170,139,1,-1
170,143,1,35
170,144,83,35
170,145,3,35
170,150,31,35
170,151,42,35
170,152,2,35
170,153,1,35
170,154,29,35
170,155,97,35
170,156,8,35
170,168,3,27
170,169,2,27
170,170,10,27
170,173,19,27
170,174,16,27
170,175,100,27
170,176,208,27
170,177,2,27
170,178,150,27
170,179,65,27
170,180,10,27
170,183,2,27
170,184,9,-1
170,192,2,27
170,193,1,-1
171,7,17,35
171,8,112,35
171,9,16,35
171,10,17,35
171,11,3,35
171,12,29,35
171,13,83,35
171,14,43,35
171,15,25,35
171,16,109,35
171,17,209,35
171,18,33,35
171,19,240,35
171,20,13,35
171,21,419,35
171,22,366,35
171,23,92,35
171,24,1451,35
171,25,1076,35
171,26,283,35
171,27,379,35
171,28,79,35
171,29,69,35
171,30,309,35
171,31,42,35
171,32,37,35
171,33,35,35
171,34,16,35
171,35,12,35
171,36,163,35
171,37,17,35
171,38,13,35
171,39,12,35
171,40,37,35
171,41,44,35
171,42,63,35
171,43,89,35
171,44,2,35
171,45,8,35
171,46,121,35
171,47,95,35
171,48,45,35
171,49,39,35
171,50,16,35
171,51,66,35
171,53,49,35
171,54,43,35
171,55,590,35
171,56,152,35
171,57,452,35
171,58,673,35
171,59,266,35
171,60,61,35
171,61,49,35
171,62,250,35
171,63,129,35
171,64,88,35
171,65,164,35
171,66,213,35
171,67,1145,35
171,68,94,35
171,69,174,35
171,70,43,35
171,71,56,35
171,72,72,35
171,73,248,35
171,74,172,35
171,75,189,35
171,76,457,35
171,77,148,35
171,78,413,35
171,79,30,35
171,80,27,35
171,81,117,35
171,82,180,35
171,83,59,35
171,84,277,35
171,85,129,35
171,86,39,35
171,87,214,35
171,88,79,35
171,89,151,35
171,90,392,35
171,91,385,35
171,92,554,35
171,93,670,35
171,94,76,35
171,95,29,35
171,98,2,35
171,100,2,35
171,101,8,35
171,102,3,35
171,103,1,-1
171,105,1,-1
171,112,1,-1
171,113,1,-1
171,115,35,-1
171,116,2,35
171,117,2,35
171,118,273,35
171,119,360,35
171,120,195,35
171,121,203,35
171,122,35,35
171,123,44,35
171,124,6,35
171,125,17,35
171,126,86,35
171,127,76,35
171,128,35,35
171,129,41,35
171,130,9,35
171,131,11,35
171,132,7,35
171,133,22,35
171,134,19,35
171,135,74,35
171,136,141,35
171,137,35,35
171,138,58,35
171,139,2,35
171,141,1,-1
171,142,26,35
171,143,47,35
171,144,25,35
171,149,84,35
171,150,252,35
171,151,40,35
171,152,230,35
171,153,18,35
171,154,28,35
171,155,166,35
171,156,13,35
171,157,22,-1
171,158,4,-1
171,169,4,-1
171,170,64,-1
171,171,1,-1
171,172,1,27
171,174,22,27
171,175,120,27
171,176,210,27
171,177,35,27
171,178,73,27
171,179,85,27
171,180,66,27
171,181,13,27
171,182,2,27
171,184,3,27
171,185,6,27
171,193,1,-1
172,6,19,35
172,7,487,35
172,8,90,35
172,9,139,35
172,10,60,35
172,11,128,35
172,12,8,35
172,13,67,35
172,14,80,35
172,15,9,35
172,16,225,35
172,17,190,35
172,18,432,35
172,19,615,35
172,20,186,35
172,21,331,35
172,22,515,35
172,23,458,35
172,24,463,35
172,25,255,35
172,26,192,35
172,27,263,35
172,28,142,35
172,29,182,35
172,30,275,35
172,31,119,35
172,32,53,35
172,33,27,35
172,34,44,35
172,35,6,35
172,36,25,35
172,37,21,35
172,38,28,35
172,39,24,35
172,40,127,35
172,41,42,35
172,42,549,35
172,43,82,35
172,44,76,35
172,45,27,35
172,46,52,35
172,47,99,35
172,48,43,35
172,49,50,35
172,50,47,35
172,51,65,35
172,52,13,35
172,53,24,35
172,54,129,35
172,55,94,35
172,56,33,35
172,57,101,35
172,58,211,35
172,59,82,35
172,60,95,35
172,61,99,35
172,62,177,35
172,63,53,35
172,64,10,35
172,65,8,35
172,66,27,35
172,67,66,35
172,68,13,35
172,69,12,35
172,70,10,35
172,71,22,35
172,72,66,35
172,73,121,35
172,74,202,35
172,75,181,35
172,76,239,35
172,77,354,35
172,78,228,35
172,79,23,35
172,80,107,35
172,81,158,35
172,82,385,35
172,83,508,35
172,84,200,35
172,85,74,35
172,86,63,35
172,87,59,35
172,88,213,35
172,89,46,35
172,90,84,35
172,91,42,35
172,92,353,35
172,93,126,35
172,94,6,35
172,95,55,35
172,96,1,-1
172,98,3,-1
172,99,6,35
172,100,1,35
172,101,23,35
172,102,12,35
172,112,5,35
172,113,19,35
172,114,7,35
172,116,9,35
172,117,35,35
172,118,93,35
172,119,107,35
172,120,61,35
172,121,22,35
172,122,98,35
172,123,14,35
172,124,6,35
172,125,2,35
172,126,34,35
172,127,17,35
172,128,12,35
172,129,1,35
172,130,5,35
172,131,18,35
172,132,28,35
172,133,27,35
172,134,37,35
172,135,270,35
172,136,200,35
172,137,410,35
172,138,280,35
172,139,34,35
172,140,35,35
172,141,4,35
172,142,33,35
172,143,58,35
172,145,8,35
172,146,8,35
172,147,15,35
172,148,136,35
172,149,245,35
172,150,422,35
172,151,381,35
172,152,231,35
172,153,73,35
172,154,2,35
172,155,4,35
172,158,15,35
172,159,68,35
172,160,16,35
172,174,5,27
172,175,1,27
172,176,24,27
172,177,6,27
172,178,1,27
172,179,13,27
172,180,4,27
172,181,44,27
172,182,98,27
172,183,31,27
172,184,11,27
172,185,4,27
172,186,1,27
172,187,4,27
172,188,7,27
172,190,6,27
172,191,1,-1
172,192,1,27
173,4,3,35
173,5,19,35
173,6,47,35
173,7,134,35
173,8,88,35
173,9,24,35
173,10,48,35
173,11,11,35
173,12,8,35
173,13,25,35
173,14,213,35
173,15,155,35
173,16,230,35
173,17,60,35
173,18,45,35
173,19,10,35
173,20,61,35
173,21,635,35
173,22,185,35
173,23,486,35
173,24,410,35
173,25,198,35
173,26,157,35
173,27,291,35
173,28,55,35
173,29,93,35
173,30,397,35
173,31,439,35
173,32,105,35
173,33,145,35
173,34,140,35
173,35,241,35
173,36,219,35
173,37,292,35
173,38,101,35
173,39,149,35
173,40,110,35
173,41,64,35
173,42,213,35
173,43,61,35
173,44,33,35
173,45,37,35
173,46,453,35
173,47,163,35
173,48,25,35
173,49,29,35
173,50,23,35
173,51,99,35
173,52,178,35
173,53,51,35
173,54,9,35
173,55,101,35
173,56,124,35
173,57,324,35
173,58,24,35
173,59,30,35
173,60,12,35
173,61,30,35
173,62,68,35
173,63,296,35
173,64,450,35
173,65,47,35
173,66,140,35
173,67,124,35
173,68,93,35
173,69,10,35
173,70,31,35
173,71,33,35
173,72,28,35
173,73,16,35
173,74,17,35
173,75,153,35
173,76,483,35
173,77,118,35
173,78,73,35
173,79,55,35
173,80,185,35
173,81,254,35
173,82,681,35
173,83,156,35
173,84,283,35
173,85,24,35
173,86,23,35
173,87,403,35
173,88,25,35
173,89,205,35
173,90,250,35
173,91,63,35
173,92,171,35
173,93,22,35
173,94,44,35
173,95,34,35
173,98,11,35
173,99,1,35
173,100,9,35
173,101,4,35
173,102,17,35
173,103,4,35
173,105,3,-1
173,111,5,35
173,112,5,35
173,113,3,35
173,114,11,35
173,115,9,35
173,116,70,35
173,117,59,35
173,118,18,35
173,119,112,35
173,120,126,35
173,121,41,35
173,122,149,35
173,123,47,35
173,124,22,35
173,125,27,35
173,126,18,35
173,127,13,35
173,129,1,35
173,130,1,35
173,133,12,35
173,134,33,35
173,135,78,35
173,136,77,35
173,137,189,35
173,138,253,35
173,139,19,35
173,140,143,35
173,141,75,35
173,142,39,35
173,143,25,35
173,144,272,35
173,145,59,35
173,146,153,35
173,147,452,35
173,148,218,35
173,149,175,35
173,150,99,35
173,151,402,35
173,152,204,35
173,153,177,35
173,154,4,35
